Dzień	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200
2023-04-02	1,279001116	1,322448443	3,416031059	2,211768608	3,160833646	3,977992696	2,126262851	3,642046034	1,209480323	3,175526067	1,334753032	1,269063412	2,207232178	1,326701836	1,777589457	1,155580694	3,529779515	2,670609226	3,848294425	3,223927335	1,06805661	3,57662234	2,682566413	2,628450355	1,197208042	2,048980774	2,592454648	3,633959412	3,699831429	1,633475115	3,464391218	3,966175288	2,670051991	1,550276716	2,776982384	1,972296704	2,515145301	3,389289496	3,431199877	2,284768418	2,344699438	2,259564876	1,966052164	1,469958496	3,308741041	3,196370993	1,13124048	1,527830882	2,531213471	2,258152709	2,510175168	1,282379982	1,240905279	2,25344411	2,112063021	1,069155221	2,298470287	1,594253353	3,749499858	1,919064458	1,880497391	3,858376168	3,983845547	1,608663429	2,542565235	3,724597253	3,353604954	1,688608673	3,283235255	3,579588545	1,249062928	2,458008407	1,605625206	1,088259079	1,627553189	3,101899084	2,858138725	2,64655995	3,60478804	3,530243367	3,31849524	3,749891883	2,862631266	3,188158681	1,277336702	2,240806161	1,005084277	3,456315929	1,515768293	2,668494017	2,570827637	2,202642085	3,798530736	1,532842026	2,752718987	1,363552016	1,537984194	2,678276745	2,429391703	2,154530061	3,519834244	3,44510112	2,621059864	3,532518934	1,950608073	3,021681725	1,301281642	3,556324745	3,204632631	2,091913243	1,079957467	1,887246602	1,1905374	1,303109674	2,624585068	1,531483726	1,742539083	3,396237135	3,342715827	3,21605216	1,0266293	3,875786801	3,071651101	1,087187916	2,730394914	2,832944275	3,920471758	2,571480676	3,710888915	1,708934795	3,361692143	1,136607302	3,429525668	1,803544291	3,901488288	1,979471043	1,422709466	1,425394233	2,951619183	2,636659202	2,515875161	1,545466433	3,931347155	3,137941837	3,716350799	1,389637638	2,906614281	1,018030453	2,24473514	2,480366143	2,728892108	1,067846467	2,04515818	1,910654044	2,58735871	2,644063012	2,834025263	3,998523156	1,875940606	1,023392891	1,349110319	2,951369607	1,524337957	2,001559131	2,780129491	3,979884937	1,649092133	3,589025593	1,799714375	1,306038275	3,307938487	3,572472699	3,194752463	2,003619906	3,219411308	1,018804199	3,051716341	3,256730422	3,916030468	3,912218036	1,802217052	2,506104094	2,870197512	1,366897556	3,178386339	1,614689532	2,316224104	2,887046332	1,792906654	3,269504876	1,644192303	2,225339155	2,675693443	2,680945171	1,756854426	1,666207083	3,027813069	3,535967082	2,564630036	2,007498777
2023-04-03	1,029713983	3,225774057	2,511144778	3,90452205	2,225221728	1,174974261	3,201668561	1,349772759	2,742627143	3,462566191	3,236567947	1,951357424	2,201651623	1,922372421	1,613085179	1,518808819	3,84306233	2,877141256	3,753687925	1,065222159	2,007364497	1,809894328	3,068179544	2,077401747	3,350790583	1,704974836	1,001432159	3,679521214	2,816153333	1,744875526	2,330750576	1,38304216	2,794720559	2,999844236	3,166818619	3,445570629	3,212689765	3,248853744	1,615826839	3,769242854	2,415015888	1,498126807	2,625040479	1,143663919	3,311003934	3,749195888	1,482780727	3,605111328	1,928663684	3,321200519	1,92811949	2,943071828	2,045891836	3,02823457	3,784705186	2,083647145	1,19817515	2,431534185	3,981136664	2,837146553	3,583341462	1,979591327	2,066605966	3,307864794	2,676365294	2,706802677	2,142541746	3,993708324	2,626305434	1,289332802	3,763691461	2,369294406	2,213503711	1,650173689	3,684907967	2,541936156	2,371113304	3,747383129	2,43434971	2,875801905	3,767613597	3,255506387	2,698223431	3,099964543	3,003075911	2,232643786	2,037260802	1,241029766	2,744967689	2,85762122	3,884933259	3,938091763	1,423344373	1,130277851	3,057427134	3,010977389	3,620678127	2,682813009	3,92116198	1,319464333	3,407043722	1,294085692	2,37051536	2,324551673	1,529369963	2,576246757	1,080173023	1,757748802	2,493284098	3,032066559	3,439324261	2,222203323	1,507362245	1,743354176	2,545266187	3,018198034	2,010623033	1,73294559	3,723281066	2,941395766	2,240057409	3,648578978	2,477326328	3,387371752	1,987975613	1,227959255	3,067674965	3,241999444	3,145645435	1,94019866	1,049969181	3,360848225	2,436484774	1,645428847	3,712663773	2,907855964	3,418730016	3,089979754	2,296061225	3,216586174	2,344625662	2,92778786	3,322985447	1,093381426	2,134581053	3,427801313	1,857956853	3,660263067	3,805117287	2,426074105	3,185488481	3,717847816	3,071717209	3,277888113	1,296775595	2,2550364	3,3347542	1,879448135	3,94297782	3,175663722	1,131280545	2,179647667	2,855162449	1,884044952	2,829071316	2,305105065	3,36755222	1,153178247	2,257797419	1,100930999	1,217231255	3,166373081	2,790894039	1,425535312	1,777757273	3,777999143	1,985578094	1,009325242	1,298242014	3,744936371	1,273437752	3,023611955	3,765995547	2,697312673	2,894619753	1,665268894	3,35236004	3,130709529	3,556922419	2,938055724	1,47247047	2,438224897	3,2233901	3,43620195	2,880604952	2,261995081	2,779412015	1,912187622	1,909767975	3,459246653
2023-04-04	1,159352661	3,905481248	3,183591436	2,082040194	2,789024455	1,676520404	3,722497963	2,212865249	3,02193552	1,368676828	3,379858049	2,271722059	2,975972764	3,056847802	1,434015955	1,725650511	3,582341378	3,86060504	2,236957909	3,052833236	3,485996364	3,356804496	1,508111451	3,581971918	1,964512039	1,74511379	3,461013085	1,018425269	3,122761306	2,824658485	2,343939355	3,880913015	1,473060877	1,801134989	2,497788287	1,875572664	2,275079031	1,451684534	3,680489816	3,301247628	3,956471904	3,599392612	2,558506672	1,076576794	1,438229508	3,822143701	3,084151099	1,02067518	3,296877629	1,14558643	3,377934514	3,457338354	1,388960043	2,111390939	2,910474556	2,075343621	2,453936358	1,630465499	1,590570601	2,396898819	3,556269043	1,237212745	3,094853364	1,184735032	1,394574591	3,972487865	2,756515276	3,939799414	3,570666481	3,376376311	3,286708515	3,195128122	1,724262073	1,707774696	3,958385755	2,420187228	1,292603047	1,892793193	1,54602125	1,788312406	3,205570128	3,273778655	1,173845615	3,251424672	3,59890618	2,528348666	1,472081467	1,543491006	3,83252254	2,471074467	3,20992125	1,653892041	1,450890215	2,161595831	2,891866617	3,54115054	1,557754673	3,757989067	2,847403338	2,805549159	2,832636516	3,606615334	3,863573351	3,755045399	1,034038023	1,817311012	1,612096152	1,187710855	1,699725461	1,412729268	1,307067319	3,586333084	3,007749075	1,541359859	1,124968265	3,971015994	1,417112062	1,661550382	1,771793482	3,028117572	1,345419475	1,850795568	3,60305296	1,973524896	2,653001134	3,372616302	1,808938159	2,056428625	2,131559275	1,57571179	2,57866989	1,707005944	1,165966471	2,206367485	2,923764141	2,827577221	3,975004763	1,693961389	2,479852347	1,528765372	2,821910136	3,638859084	3,681915738	3,616358558	2,729992085	2,96841023	3,628482776	2,927353816	3,31297084	2,684113723	3,352870768	3,283264392	2,555742056	2,128313965	1,928774667	1,422015382	3,865418296	2,963283668	3,705533435	3,683135106	2,053478877	2,464043903	3,946796221	1,382155633	2,508299687	3,397149711	2,439105553	2,590574445	3,72225812	3,302167431	2,806220241	2,040724675	1,192019817	2,150343155	1,706975757	1,622483995	2,002765897	3,065660394	2,976122552	1,882089661	2,503657505	2,382022905	1,778651899	2,751892796	2,852927493	3,956819238	3,162160925	3,471187101	2,00692961	2,816092453	1,649618579	2,874804052	2,895623714	3,772575946	1,684899986	3,895666067	3,090747597	3,456743805	3,124413068	3,346380483
2023-04-05	2,556782664	2,768433097	1,383607317	1,824414111	2,368540875	2,507747452	1,589879096	2,203090179	2,865584029	2,040246202	1,985951061	3,167995596	3,42077233	1,818754484	2,5765316	3,425763117	2,315554024	3,598788488	2,773973068	1,373392851	3,465450326	2,846835575	1,330938262	3,65295815	2,026170346	2,762850326	3,672045006	1,77374965	1,149014466	3,362589211	3,48642036	3,835728976	3,93095594	1,173145302	2,387533183	3,806607705	3,30287779	3,980410533	1,510970955	1,063236666	1,041965325	3,334631213	3,759931516	2,846270882	2,645943825	3,924961133	2,43417704	1,029861	3,923432986	2,328125388	1,021546856	1,034658158	1,340464695	1,324752514	1,623754177	2,740620472	1,3730825	2,013018063	1,465011165	2,164833601	2,14835509	3,341119212	3,049625994	1,278534027	3,62973751	3,490223732	2,479763579	1,140641773	2,528117198	1,971943935	1,537290637	2,477201281	2,221696335	3,096814069	1,707668271	2,057187923	1,113342438	2,211059932	2,509310754	3,945222351	2,947400302	3,562982185	3,175019826	1,013701942	1,404322533	1,384248632	1,670227147	2,646869161	2,626736015	1,533036852	1,787538413	1,495807341	1,768967165	1,176717079	3,351930013	3,834114427	2,501283296	3,24561654	2,741963937	3,125978048	3,399329914	2,626683062	2,252801651	2,202918637	2,915718873	3,851785708	3,945333216	2,463360725	2,65279162	1,2907235	2,828819994	2,276775706	3,992153126	2,858152446	2,56856509	2,175022264	1,295409772	3,225203118	1,786290684	3,893671069	3,223163976	1,474712064	2,847027208	1,74503059	1,626663642	2,325663099	2,065414912	1,714503112	3,53965786	2,171578593	2,113825943	3,694108707	1,518423064	1,975124698	1,0683642	1,495607332	3,672055444	2,007641018	1,068144894	1,445080949	2,730986897	1,672319291	1,264298716	3,501116991	1,712459785	1,904895771	1,129538327	2,856143278	1,123948221	2,332077812	3,623831946	1,012613207	1,80027939	2,760786162	2,010710832	1,145675038	1,767056706	3,129801406	3,67343783	1,800022201	2,642857115	1,860016702	1,082476897	3,107228373	2,832103998	2,136948559	1,849855051	1,264855867	3,8257849	1,402180241	1,421790613	2,219195308	3,868627299	1,842560058	2,603174143	3,772707447	2,631112908	2,942962591	2,74028986	1,323801958	1,231713085	2,523047156	3,259218867	1,990184947	3,469614969	1,558965733	2,131036374	2,312090598	2,541454194	3,637246573	1,027139604	1,595048882	2,830355487	3,010083998	2,085416807	2,721920507	1,678219294	1,866557324	2,391902458	1,411352487
2023-04-06	2,747483527	3,324510368	2,591211671	1,21150355	2,714558953	1,749530001	1,974921495	1,969791415	3,001424645	2,578656911	3,171476596	1,556505268	3,025675798	2,130708288	1,853893723	1,359941983	2,040321307	1,155699959	1,520737705	3,870504792	2,317135916	1,691702813	1,528497706	2,031550911	2,946795066	2,066031571	1,747120662	2,127913243	1,867005009	3,548734178	2,256688471	1,909472532	1,92710537	2,166084595	1,659120531	3,247773502	3,536804321	1,685479235	3,872520562	2,725088392	1,459666628	1,204579108	2,585619699	2,002181165	3,477575835	1,601473074	1,923476299	2,159047443	2,091348111	1,56397633	3,856084514	1,514628094	1,978819422	1,843208241	3,094306888	2,567033247	2,894525771	3,211827019	1,472272363	2,798568975	1,424460903	2,326029608	2,562654945	3,883659224	1,647147994	3,153137629	3,341908339	1,310029877	2,069262436	3,199540039	1,687999054	1,064817585	3,935384408	2,211942246	3,954489071	2,567664547	1,029676995	1,195470177	1,44914724	1,959847635	3,564828667	3,500985816	3,44527397	3,650431678	1,505408826	2,575642638	3,754398069	2,728113148	2,999268323	1,310050926	3,184270752	3,700439441	3,153762041	3,842554673	2,269239048	3,95121704	2,748281783	2,612453814	3,662395385	3,523221008	3,430674971	1,478021588	1,056254705	3,810173047	2,219576735	1,427641638	3,484018851	1,833399632	1,674179994	1,625127494	3,698063588	2,702373943	2,373958584	2,872314932	1,317849568	2,378466294	2,426129514	1,933103028	2,616362801	1,821778386	1,668028925	1,246125173	2,590984761	1,911444403	1,697496371	2,768714435	1,294600706	1,016793001	3,114431493	3,612866906	3,329603977	3,842427275	1,990264068	2,047792304	2,593525881	2,843190956	1,165067762	1,62334828	1,804437652	2,422499835	1,08353215	3,223122413	1,639060891	1,216589172	2,538820126	2,473209108	2,317680262	1,635614373	1,128959989	3,338171302	1,845075081	1,407804617	3,794627022	1,562395485	3,19162507	2,814097814	1,882622801	1,176628143	2,424714498	2,987117732	2,408460182	2,331677605	1,358004076	2,890976704	1,309264867	2,10873274	2,775584604	3,992621962	1,995656735	1,295758489	3,994701579	1,431194202	1,214012361	1,919629726	3,057118075	2,003892896	2,33028591	1,008209244	2,876034371	2,130410038	2,246908415	2,729720861	1,26371856	3,32338641	3,157919242	2,215495442	2,098318133	3,579729439	1,619166075	3,544744184	3,089099301	2,451359342	1,078431992	1,571783312	2,527519041	2,073865434	1,555302296	2,892270264	2,520231403	2,184928075
2023-04-07	1,909825043	3,698621187	2,259634345	3,26796518	3,068065266	3,973914738	1,143286338	1,8163508	3,708583588	3,253160397	1,537614887	3,914838993	2,184818942	2,098198006	1,735015095	2,788303144	3,980350928	1,461778576	3,114832296	1,276601548	3,236802535	1,402086688	2,361642603	1,481986472	1,072498824	1,285364262	1,712581247	3,91946763	1,277866572	3,483337083	2,909055708	1,086688334	3,364263298	2,137142053	1,331701911	3,138122181	3,297959436	3,841245876	1,836491132	1,573539516	3,523645977	2,745884461	2,479483601	1,065622244	1,05277074	1,208133146	1,1506609	2,315118799	2,797445025	1,320854344	3,057469937	2,482409803	1,77945061	3,814631511	1,220449875	2,533666756	2,014413288	3,315789327	1,645444221	3,524237177	1,952766583	1,654271903	3,623504334	2,980398272	2,635103219	3,723945474	1,024199614	3,528300568	3,436419649	3,028952237	2,614674579	1,325231049	3,133969714	2,152721024	1,063777877	2,534955867	1,12191767	2,946079971	2,661033926	1,969162525	3,642284758	2,908680842	2,403838588	3,281153945	3,601513753	3,741336618	1,643923136	3,769641895	2,913233174	1,005253158	2,126467047	1,729256615	2,93432174	1,142682174	2,008806555	1,564520258	1,120038197	2,35143409	1,805100367	3,488901167	3,425037856	3,790211849	3,95029379	1,344167312	1,881632391	1,150078745	2,519711759	3,673678983	1,426873281	2,798317278	2,84902333	3,252189297	3,507864437	1,972727014	2,561222492	1,895975158	1,896915258	3,238099168	3,752058223	2,871771647	3,28953185	2,384120847	1,606244332	3,033352735	1,346148016	2,656580738	2,892062609	3,20507317	3,761540855	3,057099814	1,709919656	2,385633078	3,848335712	2,878494068	1,097569952	3,679055878	2,266826416	3,41723759	1,267336827	1,842569375	1,680888434	1,339132365	2,570352544	2,57762984	3,063415552	3,198779444	1,360594667	3,755660695	3,58413571	3,762572461	2,936441979	2,083262219	3,777441829	2,660186711	3,745743685	1,576984213	3,361329435	2,776671517	1,201316977	3,33488305	1,101097546	1,084192653	2,307117776	1,838968319	3,902995891	1,750808602	2,093337028	1,874629126	3,920248469	1,330481097	3,180871181	2,097217887	1,02901652	1,668655629	1,419490373	2,876759076	3,775347418	2,526850919	3,333063233	2,521970163	2,967031022	1,792611573	2,1039893	2,744318983	2,50486757	3,368171045	2,219751596	1,830072864	1,166231039	2,391102143	2,719116435	3,009470822	2,404136121	2,839692854	1,371131476	3,981830503	1,020792112	3,442354799	2,432483082	3,963730268
2023-04-08	2,627192671	2,076154095	1,957335452	1,716604456	2,010639176	1,066579683	1,50158908	1,168735309	1,095227667	1,88278803	3,155258473	3,830898883	3,581445668	3,008761781	1,009074515	2,29487791	3,637166397	3,097393276	1,08913544	1,148745585	2,745958835	2,839510153	1,22983617	3,632493624	1,57046305	3,502626052	1,741458958	1,789973069	2,962325947	3,404692204	1,684785024	2,526017821	1,76481678	2,873086013	2,743719899	2,507070825	3,025855575	2,341973338	3,899304372	3,020005788	3,478054196	3,064433723	3,921112359	3,585362156	3,107003072	2,752696514	3,745656269	2,430937698	3,33290385	3,420880836	3,843667123	3,140341253	3,654497699	3,92670799	2,539459505	3,11730317	3,901653738	3,466424834	1,049300638	2,831637556	3,577902318	3,91385366	3,057622414	2,771756367	2,351603263	2,798736085	1,913112613	1,131181864	1,227598798	1,988988615	2,768059217	3,363340546	2,436486843	3,012778607	1,358771258	3,933955035	3,888370434	2,769496119	1,749360283	2,992096217	1,253175807	1,871321064	2,686817929	1,251345112	2,78913085	3,442976447	1,408472541	3,57989926	2,41765411	1,175378647	1,399907484	1,510684477	2,031172357	1,07434586	3,186993027	3,337492142	2,784371616	1,606032335	3,942743416	1,57583765	3,611636257	2,168785221	3,377559043	2,126204138	2,786539425	2,328450175	1,558135827	1,114283476	3,925596188	2,895976546	1,961094385	2,506727158	3,522743254	2,822587869	2,81268505	1,467439776	3,828967605	2,183334421	3,269468307	3,978860861	3,757458188	2,159642481	1,313678024	2,990457617	1,884209394	1,443940124	3,796270962	2,056601231	3,266511433	2,363928034	3,682126542	1,746164638	3,870271857	1,043724923	1,567353232	3,57448052	3,581983994	1,186054672	3,197598582	1,004588274	1,097976151	2,87251479	3,534289649	2,14009788	2,088062769	2,595872333	1,140399809	1,759182474	1,999698403	3,667618502	2,475922767	3,310692307	1,753081535	3,735137988	3,516424861	3,721439342	3,549782571	1,464928853	3,439885157	1,842644199	1,840234503	3,117783303	1,996858168	1,106570113	1,089131022	1,782976482	1,433217398	3,343114616	2,824588615	2,432301839	2,329332721	3,711037982	3,674974222	3,610175558	2,407654935	1,608317887	2,232270113	3,074831208	3,354187748	2,69020766	3,436002249	3,113264288	1,529178958	3,282645368	2,437928962	3,283710501	3,234628765	1,111138828	2,275921511	1,324597182	3,440743218	3,744935386	3,522202703	3,654190226	2,402188461	2,215405742	3,849698393	3,727286303	2,965395801	3,597493232
2023-04-09	3,576408505	1,353693123	3,532116826	2,243300621	2,137069716	2,586838634	1,389181399	2,798957498	2,388475031	1,859229495	2,848629725	2,996261126	2,232248306	2,796770195	3,885375629	3,901288204	2,673939656	1,45826759	2,900038585	3,275532632	1,422602647	3,535387854	2,858733151	3,499103699	1,869513395	2,315919195	2,410372166	2,237205857	1,180161862	2,48246801	2,398862824	2,023371671	1,915491788	3,096478625	1,034552554	2,055737394	1,15734446	3,277163622	3,193552681	3,073740942	2,817971053	1,972050014	2,023199025	3,509367767	1,5938036	1,015286538	3,977055343	2,214948952	3,991270569	3,223164216	1,168558883	3,958224694	3,594003214	3,071327825	1,362148634	3,896290354	1,19180055	3,584644103	2,235358077	1,102135467	1,991280487	3,853010769	2,970814762	3,479059993	1,362359553	1,026929158	3,302765255	2,082326961	1,858915067	3,98953392	2,529697888	2,414543742	1,750999432	2,668292256	3,514367693	3,550546012	2,97939065	3,051661814	3,538603253	2,977199187	1,418781147	3,339304827	1,948647429	2,762897511	3,207963727	1,559103317	1,390692372	3,751462623	3,080986281	2,701985704	1,614223541	1,117339009	2,099517611	3,664511897	1,505720489	2,709834726	1,601798358	1,44168016	2,811519013	2,268269524	1,661507747	3,199253353	3,186060572	3,955588863	3,127947406	3,150850053	3,760464708	3,58114296	3,311995451	1,451121189	2,934125034	3,673150655	2,35490729	3,335068589	1,795446906	3,610289988	1,053994592	2,082823422	2,73845332	3,617670746	2,583652275	1,211273625	1,844624338	3,059718884	1,152717033	1,620619267	1,072950082	3,321419801	2,658074812	2,511695291	3,735782681	3,966552976	2,085241479	1,055924357	2,215728971	1,013354217	3,775533928	1,772236741	1,603567178	2,77226054	3,067367625	3,204925943	1,329081094	1,975452748	1,902553091	3,53038616	3,079933014	1,433845332	3,304754615	3,754963964	1,382555471	1,939828948	3,073743674	1,641630291	2,864334362	2,081389535	1,283622214	2,17977545	3,253051962	3,634255024	1,979083504	2,03895561	2,161252077	3,19474436	2,524825547	1,746330805	1,509544662	2,982512001	2,276749233	2,212835551	1,961545433	1,096803539	2,252551019	2,652746323	2,000686697	2,246067829	3,925671162	3,049349845	2,361836523	1,189134324	1,677038182	3,414953463	1,304504773	2,823243	2,65549959	1,099977178	2,785676467	1,40038342	3,396406629	3,967778065	3,859628068	2,955224091	2,225604915	3,037238981	3,134161485	3,968441541	1,889804106	2,725636116	2,59716157	3,465813499
2023-04-10	3,708277303	3,95364292	1,211037971	2,168504147	1,993219066	2,96285415	1,190753481	2,399083764	1,134724337	3,559340475	2,542363485	3,698895797	1,767114816	2,05083206	1,166295374	3,369810509	2,06943206	1,971130826	1,297882959	3,020046691	3,297823071	1,699743114	1,116422734	3,561143784	3,191895301	1,424213329	1,736975794	1,590493624	2,835275192	2,019007537	3,290127454	3,088577103	1,42065648	2,005585089	2,887265363	1,82086543	3,901898645	2,157158972	3,712145953	3,930771982	1,487106955	1,805343717	1,404533376	2,017475712	1,208694771	2,258854773	2,52680955	3,51481052	3,778882904	2,121028345	2,885527202	2,615354616	1,232710905	2,986560706	3,978209702	2,218900551	2,479695532	1,833101047	3,550446689	1,546035997	3,932559902	2,991210431	2,117000384	1,93640739	2,050793802	3,735293623	1,351220647	3,236051152	1,587169777	3,248320303	2,342250632	2,885948313	2,910724701	1,940834435	1,859220709	3,39960659	1,344202533	2,131648926	2,883534415	3,584934438	2,289268696	2,348893649	1,325204408	3,433882667	2,056912376	3,389217563	1,329019889	1,018205964	2,325672414	2,817179879	2,466749089	2,07958889	1,738781823	3,132225943	3,757903485	3,809570533	3,793861065	3,869620071	3,805238438	3,518819215	1,633650637	3,81805062	1,511403666	2,166406681	3,804696033	1,451004408	2,696802527	3,272176113	3,095894583	1,731711123	1,023299694	1,96514505	2,64585644	1,375719398	1,268377242	1,449668529	2,588303742	1,804420933	1,898199655	3,259300885	2,504310427	2,650638026	1,123223439	3,990657791	2,887447287	3,520893856	2,628121118	3,893001667	3,273970296	2,053355621	1,218925994	2,946832504	1,246165568	1,722851662	3,625238987	3,906247132	1,858796685	1,544094617	1,104945618	2,646598463	1,938734005	2,017746654	1,732901081	1,581513979	2,703579349	3,38332364	2,283344362	2,707958242	2,57091702	2,839121706	2,209930352	1,489259747	1,295224703	3,20102791	1,097028263	3,703518159	2,45506781	3,098400595	2,450380509	3,796013242	3,908231464	3,008836351	3,171896464	2,023979674	3,381749002	3,944514537	2,643927377	3,018161314	3,999784214	1,531242792	3,996578772	3,602935292	1,179156966	1,999575568	2,04182154	3,304608482	2,440042041	3,270053666	1,433166254	3,898948844	1,38745919	1,15328869	3,939440411	3,163118205	1,91673253	3,086404426	1,074625673	2,150899344	1,584195434	3,80633458	3,909169353	2,965786853	3,723112154	2,565496444	3,464658125	1,057795432	1,854450457	1,743954056	2,590824269	3,238104334
2023-04-11	3,74361612	2,922523104	3,359861899	2,590675589	3,321995835	3,578678807	1,825693859	3,128332097	1,641680485	3,406275795	3,339551521	3,017693362	2,143905207	1,237506777	1,325597058	2,196279013	1,260576224	3,470313101	2,803906693	3,558862873	2,560600998	2,74005623	3,307784597	1,967232158	1,923392752	2,744301657	3,207517488	2,070692832	2,173392159	2,288109763	3,826343735	1,436537087	2,643386889	1,034577295	2,917190996	1,944887528	1,014960739	3,242277346	1,287177729	3,765126911	3,039651265	1,676664697	2,654271252	2,30184345	2,235116929	1,187570695	3,229529077	2,012702982	3,490895452	1,932141369	3,840879298	1,697670852	3,430441174	3,717896885	3,827632815	3,217158451	3,879227603	1,951225123	2,668735291	3,243951111	1,343365744	3,098010979	2,250671379	3,394287254	3,900191766	1,987614391	3,933158684	1,334465506	2,779487473	2,202784432	3,957751354	2,757638159	2,041559954	1,54962753	3,810524617	1,989768677	2,319924465	1,88157596	2,301460617	2,243674978	2,971990518	2,352217232	3,741701091	3,278409559	3,455506293	1,542455381	2,515940245	2,488509099	3,576519519	2,802191783	2,501920691	1,731543983	2,821528263	2,202208841	1,752621724	3,388430471	3,883720635	3,51186061	3,810953541	2,134422322	1,854986546	3,494636618	3,298701493	2,612839977	2,737173449	3,777319327	1,689530688	2,791013408	2,254305924	3,078434031	1,798376454	2,81117743	3,651948423	3,416810439	2,73173489	3,871965748	1,75563477	3,689222736	3,548421317	3,450672325	3,675597576	3,620947245	3,334557378	2,884908809	1,571893203	1,108068051	1,12842972	2,709056145	3,606219754	1,065021818	1,016301768	3,186633518	3,393356639	1,442588324	1,731186182	1,065345225	3,205459122	3,060198074	3,193842741	1,671188443	2,48375109	1,670381407	1,152286867	3,59460369	1,833634696	1,731699993	2,789741407	2,129349424	2,806781113	3,212897621	1,598444894	1,04391901	3,232921234	2,658849441	3,062149777	3,781738371	3,207077048	1,188173013	3,244073402	3,694347216	2,818693148	3,267365602	3,44294809	2,084407636	3,974893942	1,223733848	3,230430865	2,980252328	3,647696055	1,544289047	3,109036301	3,373941858	1,69446426	1,064807132	3,12982151	2,525594404	3,642032693	3,460372011	2,61344749	1,396364408	2,470711443	1,527580702	2,864777711	2,649251256	2,649320786	3,300288034	3,527529787	3,930557157	2,868840698	2,53292469	1,048622182	3,478634431	3,010869508	3,533787462	2,70622743	2,866977316	1,990509084	2,242680413	2,218014718	2,670221871
2023-04-12	1,812796032	3,964267772	2,769705234	3,775306556	1,620922591	1,049366806	1,322957525	3,45340792	1,356500408	3,540714002	1,91761115	2,141805489	1,339485556	3,809837907	1,914912691	2,536502757	3,728982121	1,531044907	1,61795812	2,308666009	3,759052993	2,367892382	3,176060131	2,941790981	1,247080869	3,747474083	1,728739006	1,588429403	2,614958895	3,784101325	1,594565232	1,522955515	3,575039715	1,127078749	1,428174064	3,386755745	1,571727515	2,118357561	3,801903814	3,827118505	3,137531891	1,066765322	2,426596479	3,251300972	2,144531151	3,055920035	2,302351782	2,323733223	2,201857317	2,690419995	2,67987206	1,714676564	3,786968246	3,804239854	1,893756142	1,96311593	1,26038219	2,157337967	2,576151948	1,835534458	3,208255715	2,886434287	2,118966108	2,028744251	1,033983918	2,872403325	2,778373619	3,283389968	1,83115221	2,312114749	3,257235739	1,939639379	3,609312119	2,995589357	3,114934297	1,540711453	1,989894738	1,759024896	3,566644899	3,416169365	1,070404325	3,753706566	2,683399271	3,908580136	3,996700279	2,114813244	3,198439466	1,652530278	1,210044888	3,290231648	3,872880557	1,608003544	2,635565604	2,827163543	3,261416401	2,755317827	3,247621154	2,354317588	1,311410061	2,646065675	3,148166727	1,484516095	3,272827903	2,560846847	2,355512556	1,179497465	3,012528421	2,616707406	3,653442901	2,969586364	2,806383518	1,335608366	3,236832777	3,29238227	1,316406784	2,658199755	1,860036944	3,725079961	3,280327212	2,691384031	2,610084209	1,010234506	3,15173514	2,496130796	1,298069252	3,436250225	3,943679904	2,240378444	2,919465734	2,513260277	1,687478794	3,729807302	2,132053441	2,590068154	2,714164637	1,891942306	2,104379389	3,487522099	1,00500645	1,359960548	1,662756408	3,701952683	1,334457149	2,887036987	3,107147389	1,984589124	1,766174633	1,870442592	3,395899722	1,501547051	1,925222509	1,833786909	1,992527961	3,362359707	3,469782066	3,150670679	1,448996012	3,151757649	3,68924574	2,115739354	1,447776613	1,665285623	2,675995878	1,616689871	1,496299582	1,362799349	2,539639214	3,015454264	1,442404081	2,701554226	1,39783298	1,559426697	3,100340764	1,643717165	2,519641458	1,681267872	1,469298889	1,335084907	3,99373755	1,83506593	2,070241215	1,929474823	3,680756751	3,244577263	2,798154827	2,1078779	1,579684423	3,393104084	3,328573918	1,56753382	2,696895211	3,087064997	2,139060072	1,616029059	3,875951914	1,746128093	3,737953825	1,477344817	2,091350255	3,861138587
